date,GMM_Regime_0,GMM_Regime_1,GMM_Regime_2,GMM_Regime_3,GMM_Regime_4,GMM_Regime_5
1990-11-01,0.0,4.941550469192758e-90,6.498539629994305e-34,7.74817010856472e-55,1.0,2.4042282825500743e-38
1990-12-01,0.0,7.126112720992622e-50,5.913134509225196e-25,5.804521166748798e-31,1.0,5.57687481679054e-22
1991-01-01,0.0,1.9050660167355424e-64,6.500877924710202e-28,3.0128862666496567e-41,1.0,6.972205377144503e-52
1991-02-01,0.0,1.0781547108073216e-69,3.6176223545792025e-34,3.780725373381833e-42,1.0,4.6423999216115686e-42
1991-03-01,0.0,7.012876192072185e-50,3.0478474436691755e-26,9.356496221532588e-50,1.0,3.521331268971577e-47
1991-04-01,0.0,0.9999999991336139,8.663850410985501e-10,5.302894520191204e-25,0.0,1.6314739811184445e-20
1991-05-01,0.0,0.9999999977718304,2.228171511603934e-09,7.531450108206447e-17,0.0,1.8112639099199823e-22
1991-06-01,0.0,0.9999960916969064,3.9080948192122324e-06,2.082771859082179e-10,0.0,1.288966011287095e-19
1991-07-01,0.0,0.9999999999999858,1.1730436672949462e-14,1.7737949562396893e-20,0.0,3.758914562803819e-22
1991-08-01,0.0,0.9999999707939655,2.920562908136764e-08,4.0209372211735936e-13,0.0,3.945784134965853e-15
1991-09-01,0.0,0.9996976867128556,3.4709721320048044e-06,2.0703312044513406e-10,0.0,0.0002988421079806941
1991-10-01,0.0,0.9999862012848102,1.3798686520514828e-05,2.734309711825578e-11,0.0,1.3280248096242109e-12
1991-11-01,0.0,3.887339480975612e-24,0.9999999995453592,1.6725175569531905e-16,0.0,4.546422753427136e-10
1991-12-01,0.0,2.132210718671921e-27,9.417337906846708e-18,2.1047364164727494e-24,1.0,9.67616159705785e-22
1992-01-01,0.0,5.415136906162281e-38,6.622523361552805e-25,1.4363515756669798e-32,1.0,3.703340436675611e-42
1992-02-01,0.0,3.36992470426679e-05,0.9999658895546907,8.805653838827739e-08,0.0,3.2314172680316276e-07
1992-03-01,0.0,6.483983675108346e-06,0.9999934771456866,3.887063733653232e-08,0.0,8.798294621962898e-17
1992-04-01,0.0,0.9991582191587535,0.0008417798706449931,9.703779469033072e-10,0.0,2.2437708277139881e-13
1992-05-01,0.0,0.9988802019939163,0.0011197980021630666,3.551503224119412e-12,0.0,3.661786946580324e-13
1992-06-01,0.0,8.406548584985482e-07,0.9999991513880365,7.957104503128668e-09,0.0,8.448030439331407e-21
1992-07-01,0.0,0.999901910429043,9.808954079838606e-05,2.658664793981386e-11,0.0,3.570349636389642e-12
1992-08-01,0.0,2.623593063203619e-16,0.9999912676958038,8.732304188233515e-06,0.0,1.0384189677470272e-14
1992-09-01,0.0,5.004592941785421e-10,0.9999999829714029,1.6031304044591236e-08,0.0,4.968357674180166e-10
1992-10-01,0.0,5.17964830345636e-11,0.999972628332236,2.7371615968585663e-05,0.0,2.7097191346493694e-19
1992-11-01,0.0,8.004844119648358e-12,1.700644053748814e-06,2.365654787513067e-15,0.0,0.99999829934794
1992-12-01,0.0,1.0,1.5941628052387049e-16,5.989653529363591e-51,0.0,5.327548744007656e-47
1993-01-01,0.0,1.557853227316877e-14,0.9999999999999858,4.035802734390615e-48,0.0,6.234932528900674e-47
1993-02-01,0.0,1.232632272576225e-08,0.9999999876076444,6.589825760776526e-11,0.0,1.3337526002359921e-13
1993-03-01,0.0,1.4166987635745935e-11,0.9999999999856115,2.214830427240281e-13,0.0,2.5488734250875966e-23
1993-04-01,0.0,1.2270827775426765e-14,0.011893691468938051,0.9881063083493953,0.0,1.8165310783452655e-10
1993-05-01,0.0,1.482303427339556e-24,0.9999999999006519,9.935058289367696e-11,0.0,9.083627077312212e-20
1993-06-01,0.0,0.0002208048933397873,2.0608796759086774e-05,3.7566311783225886e-08,0.0,0.9997585487435886
1993-07-01,0.0,3.992975196857092e-08,0.9999898248064528,1.0134700226025502e-05,0.0,5.635693846388353e-10
1993-08-01,0.0,2.298989005678225e-06,0.9999959981689055,5.773029218983032e-11,0.0,1.7027843594432965e-06
1993-09-01,0.0,2.596137115043903e-13,0.9999999987256345,1.2741050904868067e-09,0.0,5.510610929676768e-26
1993-10-01,0.0,5.18598878606024e-15,0.9999999939911177,6.0088780774578645e-09,0.0,1.0686674464416086e-24
1993-11-01,0.0,1.9261801290867964e-07,0.06385946092900587,8.470080269205727e-09,0.0,0.9361403379829012
1993-12-01,0.0,1.0,3.0717667058431828e-18,1.9598265056531446e-49,0.0,4.239416872527016e-25
1994-01-01,0.0,4.2170695129622056e-32,1.0,3.8765011025743845e-59,0.0,1.8730545345757641e-66
1994-02-01,0.0,2.6640794152849443e-14,0.9999862738061949,1.37261937775257e-05,0.0,7.534017060880332e-31
1994-03-01,0.0,3.996196196149096e-13,0.9999700377590401,2.9831403906859052e-05,0.0,1.308366558629823e-07
1994-04-01,0.0,1.3176476028739183e-14,0.9999999999990408,9.460680040505929e-13,0.0,1.1927239858696353e-39
1994-05-01,0.0,1.1991712581865383e-21,0.9999949253619828,5.065845989736636e-06,0.0,8.7920281801848e-09
1994-06-01,0.0,0.9994103793594629,0.0005896184425421641,2.659584055740143e-14,0.0,2.1979656320905735e-09
1994-07-01,0.0,6.34611859717929e-08,0.9999999362820609,2.567175759326928e-10,0.0,3.239529478756038e-14
1994-08-01,0.0,4.1134501003899996e-47,6.840545192909596e-06,4.482304936400248e-15,0.0,0.9999931594548015
1994-09-01,0.0,2.966070029158815e-11,0.9999999997676952,2.0264759585939377e-10,0.0,1.0931153929519024e-20
1994-10-01,0.0,1.2545149573895927e-25,0.999999999996902,4.544363894028629e-14,0.0,3.0502859079463966e-12
1994-11-01,0.0,6.285602377169784e-26,0.9999999999910116,7.211474723393316e-12,0.0,1.7753439045265904e-12
1994-12-01,0.0,3.723322298487064e-11,0.9999999999181455,2.3558524977914073e-11,0.0,2.1063946670576345e-11
1995-01-01,0.0,4.4256099987395146e-17,0.9999999999845883,7.154456951179638e-13,0.0,1.4696003741074004e-11
1995-02-01,0.0,1.4811645774301556e-38,0.9999999999643094,3.5691048213058234e-11,0.0,6.750606130324426e-22
1995-03-01,0.0,0.9970200170160444,0.0028061149167672218,0.00017386806662227707,0.0,5.660253031240153e-13
1995-04-01,0.0,8.486491203557805e-45,0.9999999999926672,7.335814945231433e-12,0.0,2.5789917199418654e-29
1995-05-01,0.0,3.7718657076136063e-45,1.7125047395389133e-06,2.4336297645089772e-12,0.0,0.9999982874928248
1995-06-01,0.0,2.0565994979448153e-12,0.9999842900408168,1.5709830732423994e-05,0.0,1.2639362333203453e-10
1995-07-01,0.0,1.2161264927394424e-09,0.01140773919633216,4.878767607949061e-09,0.0,0.9885922547087741
1995-08-01,0.0,1.0859158186145343e-15,0.9999999999796856,2.031538790012947e-11,0.0,5.015430577209816e-17
1995-09-01,0.0,3.994575561460337e-19,0.9999999040970212,4.288171192451126e-14,0.0,9.5902939209414e-08
1995-10-01,0.0,3.6761599790299054e-08,0.999999653260733,2.901719418051646e-07,0.0,1.9805726629450225e-08
1995-11-01,0.0,7.280518119620725e-23,0.9999999999828546,1.352561867993576e-15,0.0,1.7146390363945324e-11
1995-12-01,0.0,7.750476754578532e-12,0.9999999993067661,6.854866213472841e-10,0.0,7.75846428533945e-35
1996-01-01,0.0,1.6137632618836547e-32,0.999999832362846,1.6763715680779935e-07,0.0,8.339550234278794e-17
1996-02-01,0.0,1.0317964339533615e-14,0.003916388055486299,0.9960836119445019,0.0,7.856655615448337e-34
1996-03-01,0.0,8.307512750528492e-13,0.9999999999991687,3.1856517485247936e-16,0.0,2.528613536201636e-32
1996-04-01,0.0,3.117630642124539e-53,0.0003130892043601131,0.9996869107956434,0.0,2.952289385567829e-26
1996-05-01,0.0,3.0099137850277455e-24,1.0,1.6274161791759453e-15,0.0,1.3345450130383536e-34
1996-06-01,0.0,1.1442712995737702e-12,0.999999999943789,5.5054060365291273e-11,0.0,9.261866969472036e-15
1996-07-01,0.0,7.80103456529448e-39,1.0,8.485543310646844e-20,0.0,1.2517317587430422e-22
1996-08-01,0.0,1.0989195446497824e-09,0.9999999989009467,3.295625094918931e-15,0.0,1.2967354493170462e-13
1996-09-01,0.0,2.8191704492124074e-06,0.9999971808141928,4.3726446896784736e-12,0.0,1.098733798050264e-11
1996-10-01,0.0,1.0543758496283496e-12,0.9999998011100912,1.034094669536208e-07,0.0,9.547938408338148e-08
1996-11-01,0.0,1.904929977385462e-15,1.0,9.020795737578002e-17,0.0,1.6388244991301585e-20
1996-12-01,0.0,2.7471765136051963e-07,0.9998419278573479,1.3359963390783715e-09,0.0,0.00015779608900626731
1997-01-01,0.0,2.1438879235689578e-18,0.02593704604433753,6.535373023214862e-05,0.0,0.9739976002254302
1997-02-01,0.0,2.1005421815107304e-12,0.9999378223683587,3.658554584828329e-21,0.0,6.217762954073231e-05
1997-03-01,0.0,6.237749183724802e-07,0.9996032563264016,2.7921636951230233e-09,0.0,0.00039611710651727333
1997-04-01,0.0,1.9188052805702653e-22,0.9999999999678266,8.931807903279736e-18,0.0,3.2172049438528785e-11
1997-05-01,0.0,1.423000693845497e-20,0.9999999999998295,1.7079680615636997e-13,0.0,2.6162701072117754e-18
1997-06-01,0.0,2.6672789109033974e-23,0.9999999999999645,2.850736591878868e-14,0.0,1.006639036694978e-14
1997-07-01,0.0,1.4384193882697185e-16,0.9999999999997584,2.3035832132859276e-13,0.0,1.2202819410552195e-14
1997-08-01,0.0,4.893576664504553e-19,0.9999999732451531,1.0728244035655053e-08,0.0,1.6026604505146225e-08
1997-09-01,0.0,5.470899727339457e-29,0.9999999989944115,9.442091753053392e-10,0.0,6.13828433820425e-11
1997-10-01,0.0,1.0961386566117449e-21,0.9999999991348218,8.651785513581202e-10,0.0,1.277598260504724e-17
1997-11-01,0.0,4.220189955931277e-22,0.9999999999998792,5.2500044780845165e-14,0.0,6.975517559449809e-14
1997-12-01,0.0,1.1693729346518793e-18,2.40214640934934e-08,2.186818808717298e-27,0.0,0.9999999759785329
1998-01-01,0.0,8.122460855691733e-17,2.4357711729184413e-07,3.405485493793331e-11,0.0,0.9999997563888255
1998-02-01,0.0,1.216062325068641e-10,0.9999999803315165,1.6811387512081866e-15,0.0,1.9546876142010486e-08
1998-03-01,0.0,1.0341759755469658e-13,0.9999983771915546,1.6228083415519964e-06,0.0,8.541558442459118e-19
1998-04-01,0.0,1.6829982888542298e-42,0.0015578900232265087,0.9984421099767777,0.0,1.0619423598821196e-17
1998-05-01,0.0,3.380674105328279e-17,0.9999999999938964,2.3391237976929743e-12,0.0,3.7618510916080346e-12
1998-06-01,0.0,7.15014654531312e-27,5.686157173114988e-09,4.2105989198535306e-13,0.0,0.9999999943134199
1998-07-01,0.0,4.989357522091089e-50,0.9999997977655175,2.0223448559526667e-07,0.0,1.702904961955612e-20
1998-08-01,0.0,1.6048116063223827e-69,5.613570589785829e-09,0.9999999943864282,0.0,2.960894556816837e-41
1998-09-01,0.0,6.994524954960771e-80,7.241803805547682e-08,1.2375279418282755e-28,0.0,0.9999999275819631
1998-10-01,0.0,4.8310501618978555e-51,0.9999999999999147,1.1792914782352013e-26,0.0,8.638609574832165e-14
1998-11-01,0.0,1.7205659825902046e-26,7.472392764738569e-05,2.792624974959007e-17,0.0,0.9999252760723543
1998-12-01,0.0,8.637279949528292e-17,0.9999999999988844,2.1503249396192827e-13,0.0,9.019917789716018e-13
1999-01-01,0.0,1.5617907195143005e-24,0.9999999998417692,9.151052236705978e-28,0.0,1.5823073376314069e-10
1999-02-01,0.0,6.904636772503489e-39,0.0004920274999528814,2.0237829458853634e-14,0.0,0.9995079725000265
1999-03-01,0.0,2.350344953582005e-19,1.0,2.8071396870522165e-32,0.0,2.509281128098648e-19
1999-04-01,0.0,9.109401180860329e-24,0.9999999999866986,4.551959873669815e-15,0.0,1.3298101504226754e-11
1999-05-01,0.0,4.123305730285632e-45,2.583212382676544e-05,4.6671030923336e-26,0.0,0.9999741678761735
1999-06-01,0.0,6.601749746292208e-39,0.9997277633282575,6.407797587762584e-17,0.0,0.0002722366717389347
1999-07-01,0.0,1.3964249718024822e-11,0.99999999986521,6.091999821519965e-12,0.0,1.1473589020107432e-10
1999-08-01,0.0,1.2179993508807152e-25,0.9995475058716118,1.8092875057081478e-10,0.0,0.00045249394745890294
1999-09-01,0.0,2.7730349938322913e-06,0.9999972202501278,5.2341852862072e-15,0.0,6.7148715921177675e-09
1999-10-01,0.0,2.8319016001629316e-25,0.00853058054078655,1.3264670394879498e-15,0.0,0.9914694194592131
1999-11-01,0.0,2.5313919090961397e-68,0.9999999999707541,1.5815671298269966e-16,0.0,2.924897158467881e-11
1999-12-01,0.0,1.025555458452504e-44,0.9999999977603906,1.4616788304151036e-26,0.0,2.2396110411340902e-09
2000-01-01,0.0,4.7350463904003e-73,1.0,2.9105203785764256e-20,0.0,1.1000899384355596e-23
2000-02-01,0.0,1.3042969687836142e-28,0.9999999997748716,2.2512709659737462e-10,0.0,3.7480523381204594e-15
2000-03-01,0.0,4.380151572239938e-22,1.0,2.8464261573517043e-21,0.0,2.3412898319823218e-25
2000-04-01,0.0,5.8806743167451084e-61,0.00016293426314499816,1.7891306279158332e-35,0.0,0.9998370657368582
2000-05-01,0.0,4.656242768177914e-48,1.0,1.765108308198224e-49,0.0,6.24237399665667e-81
2000-06-01,0.0,1.4768273580066572e-57,1.0,1.2097390960211886e-20,0.0,5.1313016561360266e-76
2000-07-01,0.0,1.8494176649937873e-15,1.434042523955438e-07,5.241781143804381e-23,0.0,0.9999998565957459
2000-08-01,0.0,1.6358276802023003e-16,0.003299561699827681,6.275580428534283e-17,0.0,0.9967004383001691
2000-09-01,0.0,4.802929302832568e-22,0.9999999999999645,3.6982184014944334e-14,0.0,2.911106583052547e-17
2000-10-01,0.0,1.72221991943007e-35,1.1832052108895838e-05,3.7800760126694015e-13,0.0,0.9999881679475104
2000-11-01,0.0,5.10809927174499e-30,0.9999621700657608,5.342415609001843e-20,0.0,3.782993423871917e-05
2000-12-01,0.0,6.386855296302544e-53,1.0,1.2791101504379574e-37,0.0,4.203356842759614e-28
2001-01-01,0.0,1.7048902379687754e-38,1.0,7.5340570831645675e-28,0.0,1.906573539889726e-28
2001-02-01,0.0,7.554534596563618e-105,9.027875057400404e-30,7.844640089703982e-83,0.0,1.0
2001-03-01,0.0,2.1574357924556027e-45,9.439475660946335e-07,5.642828740967301e-16,0.0,0.999999056052436
2001-04-01,0.0,7.4034780086492e-66,0.999999999681819,1.5993204308435603e-21,0.0,3.18176059854502e-10
2001-05-01,0.0,1.2098464599590563e-22,1.0,1.815353638655313e-21,0.0,1.5544473970419938e-21
2001-06-01,0.0,1.9285222560168072e-38,4.260504952292048e-09,2.773592280275968e-21,0.0,0.9999999957394934
2001-07-01,0.0,4.007124830380689e-46,4.188949121311779e-09,1.1059475459301138e-18,0.0,0.9999999958110521
2001-08-01,0.0,1.926138525039388e-52,1.0,3.616988702842917e-18,0.0,1.008371705533051e-34
2001-09-01,0.0,1.4535011350075393e-99,1.0,4.773499666258261e-72,0.0,7.347632293239739e-123
2001-10-01,1.0,0.0,0.0,0.0,0.0,0.0
2001-11-01,0.0,2.342615958047133e-127,1.0,4.7994018387335126e-48,0.0,2.755402768295424e-56
2001-12-01,0.0,3.3846937360775204e-73,1.0,2.0801001318477152e-32,0.0,6.788405161617751e-16
2002-01-01,0.0,6.621088023191243e-68,1.0,3.9441479000659076e-21,0.0,3.038976404254877e-25
2002-02-01,0.0,1.4249887695476928e-26,1.0,1.5220828501368846e-16,0.0,2.7696176860941843e-30
2002-03-01,0.0,8.139836587297569e-19,0.9999999999953957,4.2116520539280704e-12,0.0,3.900117837586955e-13
2002-04-01,0.0,4.2477738761135e-18,0.9999999999999503,4.562295888532117e-14,0.0,5.096335108784106e-15
2002-05-01,0.0,5.084356168826574e-36,3.0532894476302314e-07,2.9066044100660814e-17,0.0,0.9999996946710579
2002-06-01,0.0,1.0894907877258258e-12,0.9999999999643165,1.0765068258731027e-13,0.0,3.448560242389101e-11
2002-07-01,0.0,6.086151132423972e-38,1.0,4.577382507177124e-16,0.0,2.3184129079021835e-18
2002-08-01,0.0,3.001613819162781e-38,0.9999999999946994,5.629558244557992e-16,0.0,5.298330919094333e-12
2002-09-01,0.0,5.047396074223459e-36,0.9999999999518678,1.0825517226959622e-12,0.0,4.705242005836029e-11
2002-10-01,0.0,7.642924355158278e-34,0.9999999999997087,2.9661136426523354e-20,0.0,2.925440862857821e-13
2002-11-01,0.0,1.1671419566854878e-40,0.9999999999933493,1.2539904133626362e-15,0.0,6.648786054359928e-12
2002-12-01,0.0,6.319058391649517e-37,1.0,1.8198105133946151e-26,0.0,7.5245490596141e-46
2003-01-01,0.0,1.3874069785814648e-58,1.0,3.68195388262988e-16,0.0,1.0359032413549437e-20
2003-02-01,0.0,7.203072230631596e-34,0.9999999982993089,2.788159149609759e-14,0.0,1.7006629494276625e-09
2003-03-01,0.0,3.066548617216189e-74,2.121015874833866e-06,5.909601314731816e-22,0.0,0.999997878984122
2003-04-01,0.0,2.4101493515076437e-140,7.619364045931931e-23,2.4638756906399993e-97,0.0,1.0
2003-05-01,0.0,9.784047943062808e-69,0.9999999999981597,2.0235653759813186e-34,0.0,1.839295227197546e-12
2003-06-01,0.0,5.7224377744627015e-39,0.999968011732728,1.3511481034952224e-26,0.0,3.198826727461156e-05
2003-07-01,0.0,3.6449860100901743e-23,0.9999999996150848,4.579505251419684e-13,0.0,3.8445601265959184e-10
2003-08-01,0.0,1.886443434301657e-40,0.9999999999999929,7.115519690132489e-15,0.0,2.498728951484866e-17
2003-09-01,0.0,1.9000733097115727e-53,1.3683744866578955e-16,3.948225571629166e-35,0.0,1.0
2003-10-01,0.0,4.999100303791127e-55,9.900780743529965e-08,5.109486556493216e-43,0.0,0.9999999009921914
2003-11-01,0.0,3.436830794741448e-24,0.999999987287147,8.453409273115195e-10,0.0,1.186751230691203e-08
2003-12-01,0.0,3.420091859726199e-18,0.9999982861808951,1.376387829393411e-08,0.0,1.700055223831627e-06
2004-01-01,0.0,1.7345672500745483e-15,0.9999999999993392,6.620120714795804e-13,0.0,6.5864350236646775e-18
2004-02-01,0.0,4.368243018556818e-25,0.9999999903000827,1.556115670659306e-11,0.0,9.684356644844137e-09
2004-03-01,0.0,1.6490310632775548e-26,0.9999631121573317,1.3777586745914892e-09,0.0,3.688646491026652e-05
2004-04-01,0.0,1.3418578123060578e-34,0.9999999896037579,9.161617074705088e-09,0.0,1.2346215038276787e-09
2004-05-01,0.0,6.1336936814654794e-27,0.9999999999983871,1.015637157719792e-12,0.0,6.000793102579249e-13
2004-06-01,0.0,6.902390957736793e-33,3.316127268905568e-08,1.112183688949409e-23,0.0,0.9999999668387295
2004-07-01,0.0,9.508340431174518e-43,0.9999999935524997,2.819673370721713e-30,0.0,6.447502241098128e-09
2004-08-01,0.0,1.691841699101868e-21,0.9999691649675521,4.6664509653822874e-11,0.0,3.083498578482589e-05
2004-09-01,0.0,9.348648899079424e-23,0.9999999999398739,6.01232201376658e-11,0.0,9.700463245351067e-17
2004-10-01,0.0,2.501680591399794e-37,0.9999999402903459,7.58637214733705e-15,0.0,5.9709647452678e-08
2004-11-01,0.0,1.3729041707284187e-57,3.5663418903503766e-06,2.064244133391772e-28,0.0,0.9999964336581115
2004-12-01,0.0,1.0247150611634276e-24,5.988485720820021e-11,2.5104704938455007e-42,0.0,0.9999999999401155
2005-01-01,0.0,5.888184964149273e-50,1.0,2.0974026228753246e-66,0.0,8.033750707434497e-69
2005-02-01,0.0,4.0296873164780503e-47,0.9999999999999716,3.1785815962749375e-14,0.0,4.9991526704527e-19
2005-03-01,0.0,2.485638220104932e-19,1.0,1.7493875700687214e-17,0.0,5.588849071961911e-18
2005-04-01,0.0,1.7298127797609461e-35,0.9999970543760068,1.018272195622803e-12,0.0,2.9456229766031914e-06
2005-05-01,0.0,8.96832617300978e-33,2.4306865661993875e-10,2.1608196908219745e-15,0.0,0.9999999997569304
2005-06-01,0.0,3.82313859986379e-46,0.999999999999929,6.83651654599471e-14,0.0,3.798943563468758e-27
2005-07-01,0.0,7.282422817644281e-28,0.9999999990278212,9.721731484710281e-10,0.0,4.541859701080311e-15
2005-08-01,0.0,4.300915055596778e-21,0.9999999999987139,1.2726165170119375e-12,0.0,1.5179713990148925e-14
2005-09-01,0.0,1.4200032362173238e-104,1.0,2.4309057796049552e-49,0.0,3.7755000080214044e-43
2005-10-01,0.0,1.6594967947433606e-113,4.5334383554403805e-23,5.1578364553829955e-70,0.0,1.0
2005-11-01,0.0,9.527395495633869e-60,9.279712491787815e-16,1.9022627889210962e-42,0.0,1.0
2005-12-01,0.0,1.0123579237148753e-54,1.0,2.3586076664926443e-25,0.0,2.454530907853437e-15
2006-01-01,0.0,4.2078379402072747e-69,0.9999999999993747,4.85570970386867e-16,0.0,6.20944841692437e-13
2006-02-01,0.0,3.7942098153806366e-36,4.440877225822195e-12,3.45436771196023e-23,0.0,0.9999999999955591
