date,naive_top2_long_only,naive_top3_long_only,Equal_Weight_10_ETFs,SPY
2004-02-01,-0.0019117855622472514,0.008287404838188298,0.01679075391536847,0.0246336988388391
2004-03-01,0.048243848209358856,0.0569754194094404,0.030229954143859577,0.0192157080259582
2004-04-01,-0.022228590646952803,-0.025427538466899637,-0.01879066430615254,-0.0170548791806296
2004-05-01,0.002818501230496151,-0.014838413866180098,-0.00854770248075103,-0.0143263721110068
2004-06-01,-0.0028806326906364497,-0.005779806832819166,0.004259674429994529,0.0049933582228489
2004-07-01,0.0252501689847951,0.028091058990773334,0.012801554891915038,0.0056984761553064
2004-08-01,0.009889595018239251,0.006973269690489734,-0.010780099848512019,-0.0165575099289889
2004-09-01,0.0127368663871996,0.013428489507378365,0.005364097066246661,0.0022506111223443
2004-10-01,0.052761278383722854,0.04902337905333433,0.028193459627539164,0.0251804826271984
2004-11-01,-0.0112030264061883,-0.012041348931462898,0.002264499147395009,-0.0012319448088725
2004-12-01,0.04809029908871115,0.062074829451825186,0.05494026986171461,0.0535053215177059
2005-01-01,-0.011733447026965852,-0.0098055056644799,0.007554728964377219,0.0137400207136182
2005-02-01,0.0421031555803034,0.023878231250002036,0.0007045854789558507,-0.0115540962017323
2005-03-01,0.059165122045653495,0.04526485100585433,0.028580152624878192,0.0195101858642698
2005-04-01,-0.017707414831868253,-0.022048236833365,-0.02133632097217684,-0.0275405852688335
2005-05-01,-0.0210545681182355,-0.004007920861887535,-0.01278765605325377,-0.0087708087403883
2005-06-01,0.031951469186565246,0.024509489704074832,0.03146158654084889,0.035223329724584
2005-07-01,0.039436064468829045,0.04481115893472779,0.0010618790726994196,-0.0040465811297705
2005-08-01,0.02926941753971475,0.024371762452387633,0.035370200287489224,0.0344687181808531
2005-09-01,0.0580215825932648,0.03400347291562593,-0.0045570240697603,-0.0093815685774185
2005-10-01,0.0354676239434783,0.02490502252620303,0.00865475349492028,0.0051589387931372
2005-11-01,-0.0875429855239044,-0.04862811594961006,-0.02488491357526579,-0.0172111909453505
2005-12-01,0.048897144494927394,0.040058565150461134,0.05186215628519878,0.0514568193191202
2006-01-01,0.02257612508537895,0.023143025307525197,0.01071772195317636,0.0053803443445004
2006-02-01,0.02986820805953045,0.022412123616826367,0.014947808893024616,0.0133385989035019
2006-03-01,-0.0135572147054723,-0.006556847773922333,0.0052898920413424295,0.0076332359308042
2006-04-01,0.0149467043645831,-0.0041794722636817674,0.007428234279769743,0.0067706954698985
2006-05-01,0.043626014717124,0.030811780464348664,0.00987592306052349,0.0051640772113439
2006-06-01,-0.026022747682985403,-0.029408585362567068,-0.0101807440307178,-0.0128066205377764
2006-07-01,0.014553993093468399,0.01772055447257387,0.00255779316800102,-0.0028363598385234
2006-08-01,0.015827676941518598,0.02698885314903893,-0.007905968016092777,-0.0045380307407661
2006-09-01,-0.01071654573407385,-0.0018905064560280332,0.0313870326092374,0.0330136278666377
2006-10-01,-0.0126369556110766,-0.011141953562026467,0.008571543796532261,0.0170843976082195
2006-11-01,0.0316521936100612,0.03833261945696823,0.032829594849966115,0.0284042484443081
2006-12-01,0.0540909307760676,0.04263304392647923,0.026409156394062227,0.0245503121464332
2007-01-01,-0.008252920494975096,-0.0015569081569662326,0.01140494050910979,0.0138188587356389
2007-02-01,0.0206168658266621,0.014468783527963366,0.024689812235341658,0.0229189266406855
2007-03-01,-0.032441212531011204,-0.005818967467558268,-0.01721260962830372,-0.0283526676617876
2007-04-01,0.0670553583463505,0.0404208339800737,0.02296263264234465,0.015755922971594
2007-05-01,0.0393175687546273,0.0430200084862421,0.039808768113558296,0.0457940746040124
2007-06-01,0.03687326946992905,0.0330324042629252,0.037982954734648994,0.0363890624101284
2007-07-01,-0.0033690479650302,-0.013911133235317931,-0.0108140141854413,-0.0106165523454583
2007-08-01,-0.0259636136471081,-0.04672350131571236,-0.03344876130965097,-0.0353116964515755
2007-09-01,0.022869498554766103,0.015666597909936634,0.016014013861225442,0.0180975810320116
2007-10-01,0.0527655547902391,0.04712190043087526,0.042849595333993525,0.0399244481461593
2007-11-01,0.00452825687993475,-0.0013325605217604664,-0.017672628478687162,-0.0211927906408385
2007-12-01,0.014178245124414252,0.0023666604176035,-0.01168337972628418,-0.0221807462824551
2008-01-01,0.031804093349849,0.02323618690647363,-0.01257354695898583,-0.0134129213942805
2008-02-01,-0.0732343110519707,-0.05188986714701906,-0.030024986079952815,-0.0369140523639006
2008-03-01,0.013997159044087899,0.014463515784072796,-0.031722818406101264,-0.0435592362672844
2008-04-01,0.004714158680844349,0.0033787890707914657,0.02110553511651757,0.0283618840581332
2008-05-01,0.0482586593909691,0.0366757861910474,0.031188991756292205,0.0330137078514405
2008-06-01,0.04913644306357465,0.0498965343327327,-0.00239081932053293,-0.015731693435343
2008-07-01,0.01735852168448635,-0.011236267128164066,-0.06629201374826861,-0.071114752979143
2008-08-01,-0.12928304846738906,-0.09684964885534529,-0.0199140974375967,-0.0172924036493807
2008-09-01,-0.022971301451345547,-0.022880427279207666,0.01697613671289444,0.0145053818726494
2008-10-01,-0.10863679893100275,-0.12150461628005288,-0.09432871814826083,-0.0879618273014831
2008-11-01,-0.15861201105607856,-0.14542980028074712,-0.1702998645944071,-0.163277843170429
2008-12-01,-0.06764412352530615,-0.0689152779760498,-0.14377540240343983,-0.1544638573333173
2009-01-01,0.09593241785321975,0.08853348635989056,0.14160049581816622,0.1413305399655067
2009-02-01,-0.049273624748534,-0.06382806788462136,-0.11127633778363681,-0.1116608158519668
2009-03-01,-0.1659356290460037,-0.1408300933636836,-0.14922353496113053,-0.1450716335672333
2009-04-01,0.09982727916319939,0.09354377515270819,0.16447109550501388,0.1563767445506654
2009-05-01,0.062126686642067955,0.08657831750137066,0.09609356061007923,0.0842588547128975
2009-06-01,0.08759509430296114,0.08780456463959199,0.07999312846830128,0.0782793261666876
2009-07-01,-0.0318899618315205,-0.045098519945062455,-0.025213423076477497,-0.0202429764898729
2009-08-01,0.0571660612183697,0.0547913114788926,0.09125563480168694,0.0878373546604216
2009-09-01,-0.01972778741400755,-0.0266397659061262,-0.0047377579349993995,-0.0023897814205801
2009-10-01,0.023999027360579548,0.0271167123619585,0.03187873865408402,0.0325396353830538
2009-11-01,0.023661169190608046,0.0270040962060462,0.010719525229443569,0.013110671217025
2009-12-01,0.052648653550065705,0.048775177443763265,0.07078789198489865,0.0669097216250942
2010-01-01,0.03216766520066265,0.018653204347155367,0.02491947136279595,0.0237203069016016
2010-02-01,-0.04321914267037265,-0.03218756544281093,-0.036781199798150734,-0.0376771492264694
2010-03-01,0.0005055014147503502,0.010690660150387,0.02533960983954527,0.0259484469835407
2010-04-01,0.03693474921150525,0.033392654053868195,0.055775039108931224,0.0571554071941606
2010-05-01,0.011817550512888152,0.016303177164864967,0.01984343617055188,0.0216469576909656
2010-06-01,-0.12745466613497286,-0.10296177681526393,-0.10742451157927069,-0.1065223327080394
2010-07-01,-0.0185455471093456,-0.0083679242212682,-0.034901309809582365,-0.0398132145414029
2010-08-01,0.11384164975178546,0.09859499189273413,0.10258616788478132,0.0973140497290228
2010-09-01,-0.01567862849894015,-0.014605354246820766,-0.03183970369490607,-0.0381342487608564
2010-10-01,0.04354447349412355,0.0436144632598635,0.05886777745946742,0.062360223791029
2010-11-01,0.019784348924360703,0.021782486335046897,0.03112552658112756,0.0342026839685964
2010-12-01,0.046612209189850394,0.02799709651933183,0.02394096427368734,0.0209233839737255
2011-01-01,0.0491696499977976,0.04078099459753723,0.053404690054232394,0.0554345842215111
2011-02-01,0.03614641652498155,0.029919713427921497,0.02576628860839198,0.0290435669246238
2011-03-01,0.014460340352855948,0.014223570059129631,0.0008167708459962196,0.0014531625101206
2011-04-01,0.0334264927219575,0.0290656068286269,0.026723386964095423,0.0213734479440335
2011-05-01,0.02115012305157855,0.024996677389715633,0.024162358078434927,0.023056917441659
2011-06-01,-0.01941360989269905,-0.009425047360197066,-0.02863783648834057,-0.0319337911652549
2011-07-01,0.0025875481066622496,0.008739140454515668,0.022400470152690602,0.0205803681486518
2011-08-01,-0.01007517760804215,-0.0127182998712885,-0.038885487061364556,-0.0383810094967609
2011-09-01,-0.05286131738772765,-0.031233212978317167,-0.0555310644748905,-0.0608788913359172
2011-10-01,-0.10530007847103909,-0.0752978716961184,-0.0923637203005013,-0.0863344503481139
2011-11-01,0.11658466276482525,0.09220595074994624,0.11390311643854974,0.1097973766637052
2011-12-01,0.03689122166158185,0.039348242757725596,0.026301147863016745,0.0243443642753475
2012-01-01,0.02036015488768315,0.019514924521494267,0.02463461683857111,0.02671516090745
2012-02-01,-0.0036435828273937,-0.0075223754551568996,0.03790574410262275,0.0389804201382679
2012-03-01,0.0468783764923725,0.032976417883139694,0.032257596404350705,0.039707247417974
2012-04-01,0.0013887891507938475,0.006317662954948067,0.02775116835971455,0.0343538591287388
2012-05-01,-0.00247547233788945,0.004217481102584733,-0.0051447280300047984,-0.007754935992145
2012-06-01,-0.086911733198156,-0.05915031389609346,-0.08347172662036283,-0.0893846491669652
2012-07-01,0.06864599806732835,0.0630924476971048,0.06790371780486627,0.0706719655961209
2012-08-01,0.0338963916489707,0.02626951687713543,0.007991271660383801,0.0079113585565973
2012-09-01,0.010174999669612151,-0.0033149839622570003,0.01822652473967626,0.0250020342908816
2012-10-01,0.031227247645732002,0.021852600300600565,0.03009241617530184,0.0290048011130112
2012-11-01,-0.0195142414853222,-0.010340703033931233,-0.00561986243577179,-0.0105301180027046
2012-12-01,-0.00401517168022145,-0.0155498862321816,-0.01106574830092346,-0.0096617440299632
2013-01-01,0.02331851345891605,0.0237257384956334,0.04144296647840965,0.0399144112742535
2013-02-01,0.05386031483741045,0.046405349770050036,0.03896699489146334,0.0354653754596085
2013-03-01,0.012330951586914999,0.015672440752875265,0.00631024794458918,0.0057522668609835
2013-04-01,0.0336061950532313,0.03883821158674153,0.0310902743216905,0.0304653067621822
2013-05-01,0.0011995777279108985,0.017974594874290463,0.01451409307941808,0.0142895368949518
2013-06-01,0.02243752601546655,-0.011532749020723133,0.030237163225014723,0.0383505094988008
2013-07-01,-0.0158861075720559,-0.012513105540306433,-0.014147539618785478,-0.0129984519018621
2013-08-01,0.05321499230521615,0.057274183335267265,0.06002716327421472,0.0576358334189031
2013-09-01,-0.03645053568763125,-0.04720166148452693,-0.036620042575894504,-0.0367397592416857
2013-10-01,0.0203821663206119,0.022348624140076566,0.03572178054915002,0.0351322135325355
2013-11-01,0.0466642844950739,0.04516147376876083,0.04064444637672769,0.0405693739015176
2013-12-01,0.0056149477872907,-0.006412089247984899,0.01794529427996178,0.024516068039557
2014-01-01,0.00659930185584415,0.0036977902790962663,0.01750354078809305,0.0187398575699682
2014-02-01,-0.060987080966623905,-0.028177136159576434,-0.04281076669229332,-0.0478351569116752
2014-03-01,0.0598336405653904,0.05071680881134216,0.06308263304632253,0.0620656546912394
2014-04-01,0.02980287241025965,0.0320453287745335,0.02238906300444195,0.0221692563685542
2014-05-01,0.0360620078233726,0.0420155155447811,0.0068146008566777995,0.000425123264883
2014-06-01,0.017132143241081,0.0063511687684323,0.02164934429396148,0.0242654247762694
2014-07-01,0.02962345799866735,0.031175184903044197,0.02588980470373059,0.0263045986896566
2014-08-01,-0.03549146129372245,-0.04199368061888356,-0.02830938779400894,-0.0229913496545473
2014-09-01,0.02787866932652145,0.030499240676672364,0.04060331115362422,0.0421298927186593
2014-10-01,-0.0427789081930266,-0.029906246587568568,-0.027266526439111836,-0.0266763163327558
2014-11-01,0.007598488836287201,0.03215439574973593,0.03663266103471412,0.0381786811888462
2014-12-01,0.025781835463553303,-0.005824621559809898,0.01518170796351583,0.0197750970886179
2015-01-01,0.0163508769096845,0.008231767534940666,0.00715960009928597,0.0039063822491915
2015-02-01,0.01397026072023005,0.014316214062276431,-0.0117978107174263,-0.0170860767014143
2015-03-01,-0.027425044577852747,-0.0028272327904030024,0.03892250604113819,0.0498717288202901
2015-04-01,-0.01629748045879515,-0.007407492008065766,-0.02242788880393298,-0.025340561159857
2015-05-01,0.0001024874011719,0.004294808413707532,0.02398409454964099,0.0244049361692564
2015-06-01,0.017406624236469898,0.012278961232005399,-0.0009714925562549898,0.004033786728826
2015-07-01,-0.001493124029542,-0.0194768778373301,-0.01917606881164252,-0.0144667758009129
2015-08-01,0.03141670402296355,0.04100366067326519,0.00465716978509646,0.0110360298936829
2015-09-01,-0.0916436618992182,-0.08303164853176533,-0.08100631578887793,-0.0858952302026487
2015-10-01,0.0015476229704918989,0.016152784039955764,0.00392723951519613,0.0070857877401155
2015-11-01,0.04360178837611105,0.058763808145064524,0.09165148195505589,0.0950399123150276
2015-12-01,-0.0071621997294594,-0.009645232158028198,-0.00026428203863415963,0.0013781394082184
2016-01-01,-0.005069062451931049,0.0003006462123324345,-0.04098401430915044,-0.040172824230975
2016-02-01,0.04162673456499305,0.008146017321784368,-0.03232706943679438,-0.0366632540345394
2016-03-01,0.0071114380270625496,0.010148722434814933,0.02865819979294514,0.0230313630719769
2016-04-01,0.06882958661737225,0.05153275718097817,0.0531257702229711,0.0498572750538663
2016-05-01,-0.01675197582797355,-0.003193240432747232,0.015425229069444258,0.0050742841310944
2016-06-01,0.0076500883587341,0.011843547382251532,0.006096921482545779,0.0110595496608445
2016-07-01,0.05581032415295015,0.041119347900548234,0.01110106698815928,0.0035271229468072
2016-08-01,-0.0043282537041196,0.013374666708590967,0.024405079272061717,0.0334414772233511
2016-09-01,-0.0336801120329426,-0.03615148632191796,-0.00022853406420322037,0.0020741652440274
2016-10-01,-0.013790224223050051,-0.010300480940486065,-0.0028223412500355503,-0.0023919744461545
2016-11-01,-0.00045621146171829965,-0.023667691251975667,-0.019540251672389788,-0.0221060052482184
2016-12-01,-0.04421706232000565,-0.023259160817029768,0.04506823525770273,0.0405669516039155
2017-01-01,0.047641581942744746,0.041023054164518326,0.02814156088511386,0.0318695842547145
2017-02-01,0.0014591646030775998,0.007129629765392266,0.00984804230909908,0.0105662409140276
2017-03-01,0.061301188609699755,0.06247126889840343,0.049070274739259644,0.0534227418567254
2017-04-01,-0.0015672460889868001,-0.0056668621911135,-0.015559360597877539,-0.0142890026406764
2017-05-01,0.005281625872608,0.009120000357938599,0.010508826633069639,0.014235248786536
2017-06-01,0.0469086891041534,0.03677876850842823,0.018981280656165327,0.0196079024065998
2017-07-01,-0.034830494496256095,-0.011193806592039866,0.00142362629950771,0.0001276950174431
2017-08-01,0.020771967523798802,0.015233622611424866,0.0163621861691018,0.0210976421877076
2017-09-01,0.00933403955194,0.012579060024824333,0.00016083866848451943,0.0021025380065871
2017-10-01,-0.0182861280970933,-0.005485715251172501,0.02605950457995825,0.0231287812382048
2017-11-01,0.009959485947935848,0.0015927660571905672,0.016582655782490022,0.0204899075622393
2017-12-01,0.04210256588764955,0.0362264374129844,0.026987333179005014,0.0270688885927861
2018-01-01,-0.0262389228368456,-0.014914674025290498,0.02030253980870279,0.0214917161654197
2018-02-01,-0.009573157867463902,0.011638085635706931,0.036663482463946934,0.0476617511860193
2018-03-01,-0.0674113211639441,-0.05270355379640349,-0.05421365689192905,-0.0492929273526099
2018-04-01,-0.0007185562442864005,-0.012437701945968667,-0.028565456369366676,-0.0343625840836271
2018-05-01,-0.00038796175401885,0.010929216103742865,0.02945306740550415,0.0291685866688951
2018-06-01,-0.01507512451871795,-0.005428401033639999,0.024063378598066235,0.0325306888988226
2018-07-01,0.045573934878849504,0.033062395252098135,0.0019568113526564324,-0.0018978673227154
2018-08-01,0.019592769026873402,0.03388533430717176,0.031032829660055467,0.0331052978416424
2018-09-01,0.01756475135033435,0.02328933426002283,0.02186126735097442,0.0318662288090596
2018-10-01,-0.0019329265216544,0.013026823881279332,0.01072244718277858,0.0111820802007391
2018-11-01,-0.016318258517119398,-0.004652979018632566,-0.057098607637407886,-0.0624548549263019
2018-12-01,0.0334701167297971,0.0430585377229722,0.02489511865950258,0.0211689860645922
2019-01-01,-0.08059737939919465,-0.08805112799296305,-0.09843283314166842,-0.0990300184818194
2019-02-01,0.051558005184750705,0.05608569134443403,0.07553460608753476,0.0794628705135049
2019-03-01,0.0332308444897967,0.030234654425725968,0.03746911387754389,0.0383616389532233
2019-04-01,0.027662076596127152,0.015867263569726835,0.02107033648037212,0.0237824981679146
2019-05-01,0.012599181328403599,-0.001721337892284968,0.012855511006107212,0.0209211725565909
2019-06-01,0.00014267793961935012,-0.005928126364599133,-0.048846805327137914,-0.0590790391427346
2019-07-01,0.0322489159439506,0.044386579771733894,0.07547625322597326,0.0820480788657498
2019-08-01,0.01256324593824805,0.0017876378382383016,-0.0075194546196348105,-0.0027735762245999
2019-09-01,0.04495804795323265,0.02562535658564876,-0.011227420695490188,-0.0139056513226508
2019-10-01,0.01550989831511145,0.008677177273868667,0.01556251896559942,0.013256194828181
2019-11-01,-0.0047684349657509,0.017810861221131798,0.03596428830661496,0.0439913351458163
2019-12-01,-0.0032173333622381502,0.0125418726586525,0.01156152917945379,0.0179658473841839
2020-01-01,0.0201709547972843,0.027482056357801266,0.042985777424257646,0.04757771820565
2020-02-01,0.0478364267114708,0.025069610029429992,-0.01109376498601117,-0.0023083889178416
2020-03-01,-0.0408173272743683,-0.037507452889354864,-0.055489660357113293,-0.0463718578240429
2020-04-01,-0.15973840474887174,-0.14543480938882886,-0.21832245500798791,-0.1989472324052286
2020-05-01,0.074484285432003,0.09902442500080423,0.15175831043141766,0.1488524005572626
2020-06-01,0.05797231989696435,0.0528224674907175,0.0819555375097721,0.0804838863997492
2020-07-01,-0.02207602945981155,-0.017079882430695664,0.0025606212571236504,0.0207379956247963
2020-08-01,0.0536665961966801,0.05488399970595946,0.05101825574359227,0.0588367598582668
2020-09-01,0.02809007939576255,0.0098629940557514,0.05163145398536291,0.0724170596293647
2020-10-01,-0.0143047050485744,0.001423858563844532,-0.03618132700222543,-0.0403028745503578
2020-11-01,0.022041404884319202,0.009525561860787634,0.00048348806576613973,-0.0202944719885709
2020-12-01,0.0299107820979558,0.0430344774023822,0.10974330730529765,0.1084797573665659
2021-01-01,-0.0146258516331929,-0.0014496804884726981,0.010720982516475559,0.0118629345895315
2021-02-01,-0.0081042590130753,0.0018506485127240332,0.01414850224222372,0.0201738986974353
2021-03-01,-0.00765562934510685,-0.0200490247595494,0.051194585426370044,0.0354838184074584
2021-04-01,0.04636157970159065,0.04052618623747373,0.043338090007198696,0.0316801158928681
2021-05-01,0.0431106624820817,0.042963581986935964,0.04208002055934603,0.0439083246387932
2021-06-01,-0.0016514931951558498,-0.0108445978021343,0.012016292419628127,0.003515065229388
2021-07-01,0.022131496716346052,0.012985936656778167,0.009868531085442608,0.0289947023870789
2021-08-01,0.03108990291682385,0.023306912231633503,0.004044361838439509,0.0166344551876571
2021-09-01,0.02107378301884695,0.028890755537892367,0.02346468761214224,0.0324731439045518
2021-10-01,-0.04957682034418355,-0.05741906221113266,-0.02192261562083308,-0.0357874445222885
2021-11-01,0.041808300545204846,0.07219378458149092,0.06510096070824889,0.0594140117941062
2021-12-01,-0.0254412139007122,-0.023616451653472696,-0.029231494912689438,-0.0207372593851055
2022-01-01,0.0953331780774182,0.07995218465486233,0.07087194285444673,0.064124939476595
2022-02-01,-0.0359662364065601,-0.06239695380381503,-0.02227104013344051,-0.0518304814692717
2022-03-01,-0.018378164729510253,-0.017081649471699333,-0.033849577677786166,-0.0507121813253723
2022-04-01,0.052867976790995495,0.07813454005574628,0.06691264916356712,0.05662391016206
2022-05-01,-0.03130318165911205,-0.042811353407889066,-0.06364295515282382,-0.0848715497250517
2022-06-01,-0.017077760515966302,0.006006893547097233,0.007059383807722601,-0.0117978634900685
2022-07-01,-0.01019125709895325,-0.007056434251557867,-0.06935340129653222,-0.0651949920797533
2022-08-01,0.02173184531284605,0.0246015625967328,0.06886224726646138,0.0774577965193445
2022-09-01,-0.0301352167650012,-0.013876399649536833,-0.023597550077704737,-0.0349343404443834
2022-10-01,-0.08523641843568369,-0.0639670688908908,-0.06452516284459735,-0.0713991554537066
2022-11-01,0.0714424391944172,0.0457004132282451,0.06703854128539792,0.0488530670961047
2022-12-01,0.05466407990690905,0.057972101081099695,0.05865633836710323,0.0594506880413476
