date,ridge_lo_2,ridge_lns_2,ridge_los_2,ridge_mx_2,ridge_lo_3,ridge_lns_3,ridge_los_3,ridge_mx_3,ridge_lo_4,ridge_lns_4,ridge_los_4,ridge_mx_4
2005-02-01,0.02749251060999623,0.04489384605742969,0.02023239668928012,0.02749251060999623,0.028288975815114498,0.046022346155091085,0.04295629457683131,0.028288975815114498,0.02984950149909701,0.04646254931831619,0.045899898570141734,0.02984950149909701
2005-03-01,0.05788421006110581,0.09126450820992053,0.0750725554981725,0.05788421006110581,0.04568029254041286,0.06752114095555443,0.06420052520350926,0.04568029254041286,0.04044923395528798,0.059724539304611406,0.05739577291610045,0.04044923395528798
2005-04-01,0.016849299561336475,0.04473481583910176,0.03814796653652699,0.016849299561336475,0.018002798474979664,0.04707754389557108,0.04076728901898949,0.018002798474979664,0.019009942526708717,0.049428024140131505,0.04310670113286949,0.019009942526708717
2005-05-01,-0.01447638784162051,-0.02516613382287923,-0.016236579322821666,-0.01447638784162051,-0.025543875346807375,-0.03747659634604166,-0.03148896207606345,-0.025543875346807375,-0.01727550940056292,-0.026174940258851913,-0.022405552582643328,-0.01727550940056292
2005-06-01,0.024802751511574555,0.02662608097294503,0.023171246116202693,0.024802751511574555,0.019893905244782583,0.024236418674794896,0.020026088725451686,0.019893905244782583,0.017383132114890492,0.027849306422880755,0.017815857068005925,0.017383132114890492
2005-07-01,0.05738345716843432,0.05830279753146528,0.05095188441787738,0.05738345716843432,0.04106158105658446,0.04197406955507186,0.040598937947842646,0.04106158105658446,0.03654368510258641,0.037528768064166815,0.03677845056814921,0.03654368510258641
2005-08-01,0.04808266480515174,0.05063848919857934,0.04231956908031925,0.04808266480515174,0.04740835274341451,0.050695890999025134,0.04581989892275092,0.04740835274341451,0.043205598613146344,0.0467440208832156,0.04249077147238519,0.043205598613146344
2005-09-01,-0.009565048125695787,0.001383924168603654,-0.008255216740627982,-0.009565048125695787,-0.012772873169733972,-0.004684431469957592,-0.01222869630493977,-0.012772873169733972,-0.01402197487343354,-0.006281398620194164,-0.00614818098551159,-0.01402197487343354
2005-10-01,0.028175508282649555,0.0114569403940745,0.008152893467172432,0.028175508282649555,0.02797340898720523,0.00836821537577074,0.007809608115959641,0.02797340898720523,0.031720785982778554,0.008805395753142773,0.005837708161937274,0.031720785982778554
2005-11-01,-0.08375590303881805,-0.06275873174917837,-0.07364678795603441,-0.08375590303881805,-0.07526022233882243,-0.05595049202174828,-0.07148977656062944,-0.07526022233882243,-0.07701578766198335,-0.05806680225946962,-0.07219150484132497,-0.07701578766198335
2005-12-01,0.029255075469324144,0.03637306216525063,0.02886809025754427,0.029255075469324144,0.030300083128053965,0.038448509943143167,0.02972325546837933,0.030300083128053965,0.03724906806565452,0.04481835519318105,0.03752528756189835,0.03724906806565452
2006-01-01,0.018983006721276802,0.008722648162305387,0.001957402001151163,0.018983006721276802,0.01596511656131235,0.007287257584932127,0.006637119215344519,0.01596511656131235,0.01554820962879065,0.007758555132280437,0.006647015912760341,0.01554820962879065
2006-02-01,0.028319827808226363,0.03128219402831936,0.027934587936494528,0.028319827808226363,0.028663317347762965,0.029836721422442085,0.028251135221334288,0.028663317347762965,0.026445306212491512,0.02742500875423491,0.026635762124671867,0.026445306212491512
2006-03-01,-0.01669928927658356,-0.006513842353763076,0.000550113514565383,-0.01669928927658356,-0.013548164932315868,-0.00798249408551557,-0.008059353504731718,-0.013548164932315868,-0.012553263663624123,-0.00848861837725661,-0.0072688069098148615,-0.012553263663624123
2006-04-01,-0.001044335270695153,-0.0004908029533999175,0.0076890465954152195,-0.001044335270695153,0.005615256776821022,0.0011413119674632537,-0.0028610394160718936,0.005615256776821022,0.0066074284180432305,0.0009056753645632901,-0.0005367102008995375,0.0066074284180432305
2006-05-01,0.02073662338719231,0.02274799677011937,0.02191673248366481,0.02073662338719231,0.019908676074368643,0.021553374167338855,0.02051423515598267,0.019908676074368643,0.016857010378465972,0.018912271268924634,0.017934057762463474,0.016857010378465972
2006-06-01,-0.0012229920964837847,0.01975987551291656,0.016899373445299244,-0.0012229920964837847,0.00034666217668797173,0.019148228211895994,0.021826238400240113,0.00034666217668797173,0.004934267846424523,0.023363015554599107,0.021735415470579614,0.004934267846424523
2006-07-01,0.008819543476933504,0.009018794309997892,0.009378456079689408,0.008819543476933504,0.013619205304535522,0.013592869592787892,0.013884213371610887,0.013619205304535522,0.01087805614855424,0.011710680246581184,0.01633641054280698,0.01087805614855424
2006-08-01,0.01159441288990684,0.006812817416361926,0.012386616782952055,0.01159441288990684,0.01919671246501239,0.015630926988815096,0.01964105886521754,0.01919671246501239,0.008832593202841795,0.005344213507685584,0.009341680224474907,0.008832593202841795
2006-09-01,-0.011005451285313465,-0.02105300962013424,-0.011815558614959913,-0.011005451285313465,-0.010870587767376965,-0.022952403035215715,-0.017626000067757677,-0.010870587767376965,-0.011249438804995397,-0.027234278405052083,-0.02158170852432776,-0.011249438804995397
2006-10-01,0.01080372394356153,0.01499325711760725,0.011586157620605615,0.01080372394356153,0.0050792332651869165,0.008151516240094584,0.005150157871641088,0.0050792332651869165,-0.009753020800925383,-0.004000220806866277,-0.01003351296417582,-0.009753020800925383
2006-11-01,0.024413213479680774,-0.0017484715024853135,0.002110963460241104,0.024413213479680774,0.028828418468042454,-0.0035165521658932874,-0.0022752068954266323,0.028828418468042454,0.03208466274013318,-0.009237227215731746,-0.0017933629254101157,0.03208466274013318
2006-12-01,0.029573921486756166,0.03352381190320777,0.03745934348866974,0.029573921486756166,0.026486328929310136,0.02893495081900836,0.025940951711917924,0.026486328929310136,0.028279356275263887,0.04411326186616052,0.027780014431398815,0.028279356275263887
2007-01-01,0.02780277430703177,0.01802464235618662,0.03743170577834724,0.02780277430703177,0.027043251343198196,0.016360856835632154,0.021776895200099712,0.027043251343198196,0.029128997233367118,0.02225882314036604,0.022538931491321534,0.029128997233367118
2007-02-01,0.009171706340381718,0.009183585528474572,0.012298013030453884,0.009171706340381718,0.018671618678028704,0.023660705703038513,0.018359595847202065,0.018671618678028704,0.02103444171175853,0.024964872865122747,0.020812357981250033,0.02103444171175853
2007-03-01,0.03567772982565343,0.04031165588483878,0.05125621404248017,0.03567772982565343,0.01593704506408306,0.013137326827578672,0.01591370714126077,0.01593704506408306,0.018173319353041974,0.009152132445292132,0.018307042746493737,0.018173319353041974
2007-04-01,0.047459614654042595,0.04678900893370599,0.055291958740398287,0.047459614654042595,0.039173097729637424,0.03873955924311026,0.03437807025353962,0.039173097729637424,0.04265610101064945,0.05021378920656586,0.038912174042741735,0.04265610101064945
2007-05-01,0.10984071111216726,0.07227734256199513,0.1202836931287761,0.10984071111216726,0.10551948972654344,0.07375663860573282,0.09658860655301868,0.10551948972654344,0.1072788922468988,0.06425736560800273,0.09878731838185102,0.1072788922468988
2007-06-01,0.048741746712304135,0.05497399761735669,0.051578470531962274,0.048741746712304135,0.050545245309628145,0.06677037166064097,0.047016389505067493,0.050545245309628145,0.0481993249291153,0.05692221664782066,0.04499657864423944,0.0481993249291153
2007-07-01,-0.059124942282866785,-0.055727803039626815,-0.058367194283817814,-0.059124942282866785,-0.054282387726359925,-0.05153402715883163,-0.04908579234410391,-0.054282387726359925,-0.050179666729091105,-0.04113723802260228,-0.04690861937918114,-0.050179666729091105
2007-08-01,-0.03585330272049213,-0.027048641311804296,-0.036387312536566616,-0.03585330272049213,-0.06566827599390013,-0.05328298074124017,-0.06438120809621602,-0.06566827599390013,-0.06443990536181461,-0.05212408952267079,-0.06406561972282197,-0.06443990536181461
2007-09-01,0.014584898832315172,0.019737517661030213,0.014985947143051796,0.014584898832315172,0.01407690463131625,0.02108431767141449,0.014450630288662026,0.01407690463131625,0.015481854197440656,0.01904975799608156,0.015890695063935995,0.015481854197440656
2007-10-01,0.04017617322211816,0.0423088577394135,0.0409563315048335,0.04017617322211816,0.03752257523509269,0.0400823311438879,0.039070868819562864,0.03752257523509269,0.04340592935663451,0.044971799741018385,0.04531017889544359,0.04340592935663451
2007-11-01,0.015146439569851736,0.035779150819180545,0.039301219493529466,0.015146439569851736,0.006820434646593759,0.019008595623893062,0.025698328660452487,0.006820434646593759,0.00500850757085271,0.016241491792277334,0.026829706714350282,0.00500850757085271
2007-12-01,-0.016662944204338385,-0.008686465943754705,-0.016288683376583922,-0.016662944204338385,-0.023376012194344122,-0.021935137181446535,-0.02324816373780455,-0.023376012194344122,-0.023170100086535396,-0.027872499347113423,-0.023035483258147967,-0.023170100086535396
2008-01-01,-0.02057193319086725,0.010691410561465945,0.02064856371313554,-0.02057193319086725,-0.021163421839066814,0.004962850866501203,0.012211389062008901,-0.021163421839066814,-0.02060552844846356,0.0034368278665660367,0.008677111993689509,-0.02060552844846356
2008-02-01,-0.04370560216764783,-0.007041848760097978,-0.04451066641792173,-0.04370560216764783,-0.04992128379463071,-0.011139097695331604,-0.030329178407970482,-0.04992128379463071,-0.04146819988470291,-0.007196331963192425,-0.005070298940714257,-0.04146819988470291
2008-03-01,0.05712763927241211,0.10408899473433052,0.05665063763086824,0.05712763927241211,0.04403377191104439,0.0848349507730664,0.0777442018027516,0.04403377191104439,0.039126816482676144,0.06984012734771294,0.07609594569009596,0.039126816482676144
2008-04-01,0.027871279414320632,0.011111688707777493,0.028075821416794856,0.027871279414320632,0.0163592588334164,0.005465725677180949,0.015600754035586539,0.0163592588334164,0.018754736698572312,0.0071475563845934285,0.018397178729619032,0.018754736698572312
2008-05-01,0.015786763963742286,-0.005986127380681876,0.015951184818363093,0.015786763963742286,0.014068069682692776,-0.004240974879475678,0.0018930759873726985,0.014068069682692776,0.017061959387075627,-0.010342192899825044,0.003782982841433065,0.017061959387075627
2008-06-01,0.040043545558177525,0.040077729037068806,0.03992841224870895,0.040043545558177525,0.03338642002787458,0.04234399069721575,0.03610619152740468,0.03338642002787458,0.028672723559385153,0.03631333378289991,0.03322915715766657,0.028672723559385153
2008-07-01,0.017125244662144434,0.09510329500578885,0.1075056296592525,0.017125244662144434,0.006614194000207989,0.09263337915861325,0.08985600039220629,0.006614194000207989,-0.0030561418581166286,0.09076599483315251,0.09868046825064736,-0.0030561418581166286
2008-08-01,-0.004303998583779109,-0.003245619123896567,-0.0030768522514535187,-0.004303998583779109,-0.00719810726722288,-0.015386263432542983,-0.005155658936509921,-0.00719810726722288,-0.03773987980383141,-0.031238434966380575,-0.02704021933354242,-0.03773987980383141
2008-09-01,0.018351361041046902,0.012317607835746877,0.008276850353133731,0.018351361041046902,0.025867466517773274,0.020172019583856133,0.015808827607947863,0.025867466517773274,0.028228830414544916,0.015417289300928328,0.009573985197617756,0.028228830414544916
2008-10-01,-0.0721471239248847,0.050482654071507364,0.05035047989222641,-0.0721471239248847,-0.059499520160188224,0.04464775365768363,0.0661715972506211,-0.059499520160188224,-0.05660497330508644,0.04188943196867816,0.03929466802717415,-0.05660497330508644
2008-11-01,-0.10006361735881682,0.03676105005109974,0.04035473350653866,0.046842222976342926,-0.11352339839460934,0.043691636832050254,0.0013457446999059644,0.001831514255727254,-0.12248118663229457,0.022997673341455627,0.029276014402731778,0.037373252028970676
2008-12-01,-0.04117914419689612,0.0750770730029731,0.03275082568436579,0.035634943456575766,-0.048938865967683064,0.05689124566490406,0.09467952194336818,0.13094530567385768,-0.0462204368962352,0.05244010249360326,0.060013798891838915,0.07174162810904867
2009-01-01,0.047103725090057745,-0.030024028948008923,-0.04905874932767796,-0.04948511192561644,0.05726040567501521,-0.02110619121245942,-0.0078086182127810105,-0.008006071562122463,0.053356351842465455,-0.016665364163576304,0.009420679901838562,0.009513109287336216
2009-02-01,-0.010670140759062335,0.0036979719403199803,-0.013194632513386461,-0.014489027894098182,-0.01579931979226695,-0.0034419472010475166,-0.018114184859475076,-0.019295627060843205,-0.020902621763285518,-0.015666915468952394,-0.03169364105051913,-0.032550294854219945
2009-03-01,-0.04813716780286718,0.10480424226318426,0.09937642978938513,-0.06662615060833955,-0.04851364433599943,0.10196425210139386,0.07618310628995828,-0.06012915768025135,-0.04679673853985963,0.11846367293713855,0.10266969371882746,-0.07194831059835237
2009-04-01,0.051416352233761724,-0.054943905999577033,-0.05061640528340648,0.0635994854398321,0.049674712749783426,-0.05166363741236481,-0.05790011477076113,0.05501834559642659,0.04677846029403335,-0.041639380331031935,-0.04635357654712879,0.060342109444604476
2009-05-01,0.026735437844223664,0.020374363843409547,0.026135734701819194,0.03192472824208828,0.033352227868326374,0.034996100060845366,0.03155924076501428,0.037283261610050175,0.03563068871163626,0.034785286147709475,0.03765734627864419,0.044787102908864035
2009-06-01,0.030680356096152855,-0.0045230899037286216,-0.023912230471526012,0.03653375049903997,0.02498651243088374,-0.0007705315219199663,-0.0026082490642364738,0.02821553414308968,0.025394068455633606,0.005547925742356466,0.0007307196026159664,0.031739771530800424
2009-07-01,-0.004687550179803842,0.004028274081583955,-0.0046156170807124895,-0.005552186032646983,-0.007017257294620892,-0.0010331886524457953,-0.007061212336456918,-0.007959504210089341,-0.009207012795473628,-0.005541556537262382,-0.010457124532291875,-0.011513590594428351
2009-08-01,0.044911824353715865,0.051489927147933226,0.04735109300643154,0.052830699979366166,0.041400689171412874,0.051140048308250786,0.04290672900937383,0.046508405708324936,0.03730182489532614,0.046453057236640574,0.04393199374256726,0.04611454510998463
2009-09-01,-0.00036402143999721647,-0.0029200846266402456,-0.000389805873040299,-0.0004248402095060175,-0.0006550229914970358,-0.0024152250863337978,-0.0007035369972823667,-0.0007476566771665313,-0.0019064459341546034,-0.0030471662156560365,-0.002350203912378741,-0.002411897536565394
2009-10-01,0.012212808316858016,0.015037408771766613,0.013036595810175402,0.014202726996739383,0.013165570723498207,0.018026088232365428,0.01402240583260025,0.014919540674999798,0.013451455777634387,0.01756416948535484,0.016377776840149037,0.01682663884178221
2009-11-01,0.003432947536063888,0.004138699373450628,0.0035904342827846824,0.004140003039706432,0.0007724188019203288,0.002230899652066078,0.0008248466558904827,0.0009075756927408993,0.00041236890567045777,0.0018645008197565678,0.0004959307834019088,0.0005424338785161442
2009-12-01,0.034437730870506264,0.03604602805975915,0.03125190215323993,0.03590366414043091,0.03152305626333749,0.035945115345542615,0.029263632699440562,0.0322003415408298,0.028032696620675278,0.03295948269194126,0.028701881919275606,0.031347492108655395
2010-01-01,0.010650762960310525,-0.001268569714976801,0.003407309503929995,0.009967631367146049,0.010440190025378944,-0.0022187300300546752,-0.0009650742382337771,0.010718483380867859,0.010156141862916369,-0.0027254911294949903,-0.0022376881293177057,0.010586576068797076
2010-02-01,-0.0057646917393115275,-0.006060941969703391,-0.004845346174770453,-0.0057646917393115275,-0.005328930235875569,-0.007873491140871224,-0.004722138604122328,-0.005328930235875569,-0.011201731778569153,-0.013303056623582608,-0.010141669368434547,-0.011201731778569153
2010-03-01,0.0054172880284820545,-0.010090834450708679,-0.014362233990798546,0.0054172880284820545,0.008582503522052785,-0.008999104453965918,-0.009535876718696523,0.008582503522052785,0.008939444167238861,-0.00756657833284645,-0.008914992720004601,0.008939444167238861
2010-04-01,0.03986348646698354,0.02876087065842433,0.030186203827440153,0.03986348646698354,0.035215318912144716,0.027128535688529187,0.026780389206232238,0.035215318912144716,0.036263863747769534,0.030852609541776918,0.031024026585187645,0.036263863747769534
2010-05-01,-0.00744410885992002,-0.01636121988673709,-0.01218541335810202,-0.00744410885992002,-0.007531322443420397,-0.023098131680178272,-0.020602219001704083,-0.007531322443420397,-0.007188207059214477,-0.015426982492039198,-0.012188261501998171,-0.007188207059214477
2010-06-01,-0.1009515073983226,-0.01537908107436949,-0.006498230476753573,-0.1009515073983226,-0.09185745700355771,-0.017112792790249763,-0.02687411040209677,-0.09185745700355771,-0.08736215482248691,-0.01881577842239036,-0.029083947918562704,-0.08736215482248691
2010-07-01,-0.002687453375691676,0.01719050063991853,0.006425307744260974,-0.002687453375691676,-0.004534176817347937,0.014821129173372385,0.016694942130931718,-0.004534176817347937,-0.0074152954315031975,0.010424205580062393,0.015415215460816803,-0.0074152954315031975
2010-08-01,0.05402612786682457,0.03316074934005325,0.07750797155665995,0.05402612786682457,0.05502205683773335,0.029408352374582274,0.04478451224348125,0.05502205683773335,0.055017593592103266,0.032696426202374715,0.030610958368069707,0.055017593592103266
2010-09-01,-0.016886924995845404,-0.0015786404167642512,0.0002287964974790376,-0.016886924995845404,-0.01566732494682894,-0.00411792102218489,-0.004064443348222432,-0.01566732494682894,-0.012852785503987885,-0.005058024281114361,-0.005308438765519267,-0.012852785503987885
2010-10-01,0.018334086533651494,0.03527136738535958,0.026666028878249898,0.018334086533651494,0.021817027673881814,0.043294266465142756,0.03299504493298085,0.021817027673881814,0.021837165428882668,0.042099410683203276,0.03549126106818371,0.021837165428882668
2010-11-01,0.020298532843782004,0.031703157862734116,0.029476845439503217,0.020298532843782004,0.02151795830632773,0.03233871634699927,0.03232099806211778,0.02151795830632773,0.019950895565429904,0.029541304559199493,0.0321850120477279,0.019950895565429904
2010-12-01,0.010759033576325697,0.009349256778893828,0.015669583148676454,0.010759033576325697,0.010751073602600816,0.008854092713915875,0.012040834269545213,0.010751073602600816,0.011598689439867747,0.01130698194900753,0.008310969484916358,0.011598689439867747
2011-01-01,0.033011409696287373,0.05013903878059098,0.0495222907115131,0.033011409696287373,0.02985525770554783,0.043156353024226254,0.04741523106222317,0.02985525770554783,0.027211559815648965,0.041074272496448135,0.0467632528956167,0.027211559815648965
2011-02-01,0.018275307114916962,0.03660856935625773,0.026923762365704398,0.018275307114916962,0.020552551645957335,0.036905867591902425,0.0317295888851265,0.020552551645957335,0.02012637346554876,0.030133135814502734,0.03335238151251115,0.02012637346554876
2011-03-01,0.011107140976313256,0.018343432462452063,0.017084995411728185,0.011107140976313256,0.007734258677826461,0.012402160938700415,0.017185973238428187,0.007734258677826461,0.006003322153790661,0.009504880845228157,0.013251312647978514,0.006003322153790661
2011-04-01,0.017327341335541004,0.03757752757777063,0.029548299503235734,0.017327341335541004,0.01592770838624217,0.03079524296033154,0.026731686166373326,0.01592770838624217,0.01613499789404779,0.032936261311717285,0.029555018128949912,0.01613499789404779
2011-05-01,0.006504090959098451,0.006154672514252732,0.011185074824014601,0.006504090959098451,0.007485605162825635,0.010065806426347534,0.012767757901537448,0.007485605162825635,0.009593835987343886,0.012829258535750341,0.018283863114686185,0.009593835987343886
2011-06-01,-0.011136094063823983,-0.020917174844573318,-0.020807238106721797,-0.011136094063823983,-0.012806107045099335,-0.024427456036232302,-0.02489783503556045,-0.012806107045099335,-0.016130001830908677,-0.03167212974028258,-0.03341088527769084,-0.016130001830908677
2011-07-01,0.010267449105125677,0.006161860513498241,0.011829164621539628,0.010267449105125677,0.006280414320498222,0.0023062068271968274,0.009140068477793145,0.006280414320498222,0.007228618670205477,0.006708930914383925,0.01124134443397615,0.007228618670205477
2011-08-01,0.013250582989886468,0.057457442631793976,0.03586321924941327,0.013250582989886468,0.03102623272502599,0.07722788718757427,0.06083607006344111,0.03102623272502599,0.024036676982280427,0.06533907671469195,0.06285460681859226,0.024036676982280427
2011-09-01,-0.06075498363545917,0.009820080707383305,0.0329512164177703,-0.06075498363545917,-0.049925751816919876,0.0011263087194967741,0.007573977334556796,-0.049925751816919876,-0.06266907899434014,-0.014877114013410788,0.004028427046244215,-0.06266907899434014
2011-10-01,-0.09318036501097893,-0.04858075133857111,-0.03734889777552289,-0.09318036501097893,-0.09492102944119735,-0.0552387871149293,-0.039302459878928525,-0.09492102944119735,-0.10396647169045266,-0.07913332627707773,-0.04639395168287835,-0.10396647169045266
2011-11-01,0.02952195855672422,0.051244348965207895,0.05256200040598602,0.02952195855672422,0.04131026128229179,0.06319539167105025,0.06536033477877976,0.04131026128229179,0.041312315412645365,0.06412742104659294,0.06814570274932365,0.041312315412645365
2011-12-01,0.02131314046997103,0.030214020100353896,0.0376305088762606,0.02131314046997103,0.016268580059713017,0.01915036910930715,0.024919855839016753,0.016268580059713017,0.014096512034092023,0.015419421946009114,0.022137630078654266,0.014096512034092023
2012-01-01,0.005774148064391631,0.016367000507183493,0.010216733925004662,0.005774148064391631,0.011829710115512019,0.021595584833834062,0.018180812731222382,0.011829710115512019,0.011635458828947362,0.018171709211394202,0.01834394778668236,0.011635458828947362
2012-02-01,0.013663906623139991,0.028334807697265856,0.025415047045433438,0.013663906623139991,0.02189559491746272,0.034190471026764695,0.03436168182174568,0.02189559491746272,0.025835835911702,0.03036938572559332,0.04132911621283017,0.025835835911702
2012-03-01,0.030841809367907914,0.06286803957824963,0.05787963255402323,0.030841809367907914,0.027390529401580446,0.03903399649118879,0.043185731234950994,0.027390529401580446,0.020574634748768895,0.02717242303822751,0.0327863735707043,0.020574634748768895
2012-04-01,-0.023129851509949288,-0.019820450736963705,-0.009495685561137463,-0.023129851509949288,-0.018775334752542356,-0.0206844404081018,-0.0161348058718539,-0.018775334752542356,-0.018803351731092714,-0.023843051227662858,-0.023433325805190034,-0.018803351731092714
2012-05-01,0.001227174858194647,0.007722328249605622,0.00815725418060268,0.001227174858194647,-0.003030934396262438,0.006497765981946667,0.009692160424923376,-0.003030934396262438,-0.004743326122089884,0.0042655626645107915,0.009312580146124384,-0.004743326122089884
2012-06-01,-0.023739041512761648,0.05782552796413193,0.12333613177374468,-0.023739041512761648,-0.02422475292217741,0.055016420564766196,0.0723624350104395,-0.02422475292217741,-0.0230425477841575,0.04653307993223989,0.042642668256236235,-0.0230425477841575
2012-07-01,0.04334337128107054,0.021328754777168498,-0.0038348646185769604,0.04334337128107054,0.042952999318232016,0.021568647032101432,0.01909616622119839,0.042952999318232016,0.03846821835623054,0.020013528500249046,0.024166461052136958,0.03846821835623054
2012-08-01,0.0048619322474534625,-0.018385628949528405,-0.02141067333260126,0.0048619322474534625,0.005273783670174732,-0.012244101815276813,-0.021284998777269727,0.005273783670174732,0.004867400260433911,-0.007986998901816807,-0.01697763858829741,0.004867400260433911
2012-09-01,0.012813914552033744,0.025221131735685562,0.017037370592247594,0.012813914552033744,0.016206372029761978,0.021410555617648548,0.02442096031410519,0.016206372029761978,0.013603716430791684,0.015265438307020643,0.022963672505676398,0.013603716430791684
2012-10-01,0.017648706206546516,-0.014948877079749524,-0.026347879066266223,0.017648706206546516,0.017280487081715278,-0.017450866676463426,-0.016098580163024668,0.017280487081715278,0.016194232871507702,-0.013503661129065453,-0.022211455733059982,0.016194232871507702
2012-11-01,0.006410749100901237,0.0030397850547723925,0.00689290780886419,0.006410749100901237,0.004194877005443026,0.0006629888864475459,0.0037622178288144667,0.004194877005443026,0.0026184808563049734,-0.00011132037703832555,0.002836985673965792,0.0026184808563049734
2012-12-01,-0.018568916797891584,-0.025737141804087996,-0.01511004049285261,-0.018568916797891584,-0.0194497236010384,-0.02259707828631025,-0.02061199241477326,-0.0194497236010384,-0.017090814917735973,-0.01900696722459648,-0.02051205176661359,-0.017090814917735973
2013-01-01,0.016912231756426085,-0.029917351016584246,-0.034335303749210816,0.016912231756426085,0.018085246584680692,-0.037530221926014434,-0.051701108371264515,0.018085246584680692,0.01799054045522252,-0.03972232693494575,-0.03999210573810781,0.01799054045522252
2013-02-01,0.03834320089166772,0.046580874855601036,0.02892813202463789,0.03834320089166772,0.03817512034554135,0.04303032334708859,0.033801443531736856,0.03817512034554135,0.03039393725633448,0.035750049109456415,0.0322995624654373,0.03039393725633448
2013-03-01,0.008101584613126786,0.006577493086004176,0.006177091088095439,0.008101584613126786,0.009136299873659272,0.00616201630406884,0.008098922889663126,0.009136299873659272,0.009612119890590567,0.007360255957792374,0.010308030729622449,0.009612119890590567
2013-04-01,0.028564457740397165,0.028910867651745623,0.021438319731285377,0.028564457740397165,0.025765195128314655,0.021681209820771218,0.022887837179315973,0.025765195128314655,0.0296348264404414,0.02621914524855096,0.03243401011971659,0.0296348264404414
2013-05-01,0.02726214938184162,-0.036647200560159264,-0.020566558154133045,0.02726214938184162,0.028604452453156917,-0.025352903915388646,-0.019929527478165034,0.028604452453156917,0.029436217199240087,-0.02402047861149129,-0.023842659218335074,0.029436217199240087
2013-06-01,0.009128088803488229,-0.007413009576950946,0.005855481338479897,0.009128088803488229,0.016727115518908705,-0.0002897768853781687,0.013096118127297001,0.016727115518908705,0.02751836213065974,0.01206765754333863,0.026389609154584128,0.02751836213065974
2013-07-01,-0.0067699240108178614,0.018727521883524702,0.022790423857839914,-0.0067699240108178614,-0.00731646432917421,0.021031300744401533,0.023786454847947735,-0.00731646432917421,-0.007790754501461713,0.021451612882382818,0.02157043559160927,-0.007790754501461713
2013-08-01,0.09027208534193627,0.057352738538524524,0.052852755079242426,0.09027208534193627,0.09264308407127682,0.06030168691087416,0.05566261663620214,0.09264308407127682,0.10012499606810328,0.06552432235526255,0.06480110565001887,0.10012499606810328
2013-09-01,-0.05909951883561007,-0.05271774141487218,-0.03750458915474831,-0.05909951883561007,-0.04646260686287832,-0.04347793755969623,-0.030240460277036977,-0.04646260686287832,-0.04801895946041926,-0.043414025010425274,-0.033293004827246724,-0.04801895946041926
2013-10-01,0.0308004124990682,0.018048781105355842,0.010916194684780079,0.0308004124990682,0.034747777568664207,0.021302736679719624,0.01544014321109725,0.034747777568664207,0.033975806809972066,0.024696644101934433,0.018551636991121886,0.033975806809972066
2013-11-01,-0.05202043028612575,-0.03222138822595489,-0.023232922276558626,-0.05202043028612575,-0.04615961985907765,-0.03498303517261043,-0.027262184867267465,-0.04615961985907765,-0.04111120178755899,-0.03508132987008819,-0.030909714971207636,-0.04111120178755899
2013-12-01,0.017462200125911147,0.003420808546567851,-0.006698662234212401,0.017462200125911147,0.022681708983376254,0.0037526760812715437,-0.003967167866725466,0.022681708983376254,0.017134503077998197,0.0017530793454103087,0.003247170338390067,0.017134503077998197
